review_id,title_translated,content_translated
cd4dc70b960202e0bca4a2fc3ea65e0e,"I do not recommend,","The material arrived used, only with the piston, seat, backrest and feet. The screws, the support that holds the backrest and the installation manual were missing. Due to the facts, I want to change the chair."
a2922de074508a27c05c35b30a0da0e0,Very good,Arrived days earlier than expected and very good product
795ffd774dbcbb981bf85766f8e2a953,the product is good,The product is good but the cost of shipping is very expensive I do not recommend.
fc37e95e449d9c4f542e1acb6e80ff3c,I recommend,"Arrived on time, satisfied."
146c0ec4fcbde1417e87f81ce9bade7d,I highly recommend,"They respect the deadlines, well packaged products, great dimensions, the product meets the proposed very well, I recommend you can buy without fear."
2fb624da6c2bbec69b2f31170c82c4a5,I recommend,Deadline met and product received without problems.
5a5d27666e66850f806992e22a04c483,OK,positia
78b60d1794db558c6ae574d04f1e2a77,Excellent!,"I love the product, fast delivery time."
f34af5838cd71416f126d6cdc0334fac,Excellent,I recommend the partner
a767748525c86e53f84bb69e9e140282,VERY GOOD!!,Great product and good quality!!
ec6d3e7fcfce6ce101b0fec9064e2167,I didn't receive one of the books,"There was only one of the books in the envelope, although the invoice listed the two books purchased. I still haven't received a response to my question."
ee4a674e2f9157e2a9e79f0c4ea38404,Great,"I have been a Baratheon customer for some time and I have always received my products on time and in perfect condition, with no need for an exchange."
21386ca008d4e3afc518dee68bfeb4e8,dissatisfaction,"I did not receive all the products purchased, the stroller and the baby seat were missing. I only received the base/seat.

I await clarification"
b04320567742a0277184bcc3fb6fc61e,None,I haven't received my product yet!!! There is no way to evaluate
2d474ab2e43fbed75a3893384c8148c6,counterfeit product,"I bought it expecting an original product with an inmetro seal. I received 3 dolls that are clearly counterfeit, with crumpled packaging and no Inmetro seal."
d343742a16c659fc71d75a9bc0cef406,I didn't receive the product.,A shame to buy a product and not receive it.
cf1a31f8e906ab5da28b037537106be0,"Yes, I recommend",Very good. I loved
b1a9145252ce6d51033001d9647d485c,WORST BUY,"In addition to taking a while, it didn't arrive."
356069a1b058890bc0a362033a8a1a65,Wrong product,"Despite saying that the cooler was compatible with my purifier in the ad description, IT IS NOT.

I had to return it. I mean, I waited for nothing."
55e57e40d93c51b214290c274b86eba3,I recommend,delivery was very fast... and these lenses are excellent
756535cde17cec0de605f613331bb90a,Bad quality!,The cover looks more like a big garbage bag than a car cover! Horrible and poor quality! I do not recommend!
16cec8dbabf596c37af9b2d476846ac8,BAD,"We do not receive invoices for the products, how is that possible, it is extremely serious to transport without an invoice, the customer is left without guarantees, on the stark website it is not possible to print, I need the invoices."
f634e6421cab07c45bffeeec69a65560,Product does not match,product too small
b5fefbd650addf158a9bdeed0df6188b,Excellent,"You can buy it does what it promises.
Congratulations"
d7d997831123876319a567aca77f9327,Very good,It was great to buy
391dd88a8318a344628f021e0994b10f,disorganized store,"I bought the wallpaper and after confirming the shipment, I received a call saying that I no longer had the product and that they would refund the amount. After 10 days I received the correct product by mail."
314adfed9c9ebb83c3021c3b703daf0f,Product Declined,"The product was delivered, but it was refused, as it had already been canceled for having bought the wrong size!"
d4938f8d35c60f1b6f935252cd6d9ca7,I recommend,Grade 10
c7f87e2ec75ba83ce2d541e663287404,Excellent,Good products and fantastic delivery
0ebd5616edb31b2a2da866de968b1f15,Very good,I just have to thank
61cd6b47a7c54cf93806138ec393260c,I received the product on time,Deliver on time.
e6304e6e948027131babe780211868a7,I am still waiting,"I need the chair, I bought it and it's been over a month with no delivery!!!"
b4dca786d897a66bf7d9a0e4fd9b9760,I do not recommend,Low quality product.
600db242a9a9dbccb7d54b84418f715d,Excellent product!!,"Great quality product, exceeded my expectations."
fc3739d120a4518051cf93999e61fedb,Very good!,Delivered ahead of schedule and the product met my expectations!
22fffb924a0dc1d48e94a98e4ca32dc7,I didn't receive the product,I still hope to receive the product 🙏🏻
0a2157168b60711364eae5c42873ab89,Good quality product,"It's great to be able to trust a virtual store with a good quality product and very fast delivery, great job!"
54ab2c93b4a5673adc8441eb1d4ee3a0,I do not recommend.,"I found the fabric very thin, the sewing and very simple, I don't know, it seems homemade, the pillow that came had a big line on the finish, I had to cut it. Did not like."
4b07641247cef2cd02855fbf86772694,Good,I received the game beige or red not yet
2282f8aaaf0740c928d06564cfeed625,I RECOMMEND,I BUY AT STORES AMERICANOS BECAUSE OF THE TRUST IN THE ESTABLISHMENT.
c9f259d13de067d9c93a35b9d9e6e79d,Excellent,It arrived all right great sitr
9a7318b63931d03eced15b9c03dda606,Failed to translate,wonderful product
65f9060ae491dc623dc385c6aaa712bd,Satisfied with the product,"I really liked the product, I just didn't like it anymore because I had to pick it up at the Post Office."
f01aaa0150e499f0c268f8efc9d2182f,I only received 1,I bought 2 and received only 1 unit of the product. No statement or explanation came. I look forward to rectifying the situation.
b3789fe02b1fb9271999069ffbc80c8c,Jeane Jesus da Silva,"I really liked the product and I am satisfied, thank you very much."
17bc60adcfae0a3a44c9f1b1a8fe5697,very inferior product,Very inferior this product I didn't like it
6dbfe359f8c1a54383f49856a89df4e2,I bought 02 I received 01 canvas,"I bought 02 products (lines for LX 150 treadmills by MOVEMENT) billed on my credit card and only 01 arrived at my residence.
I have the invoice. If you want shipping."
87499a0a88ed30198a2f7bf6313f8414,Super fast delivery.,I loved !
af16f22d69b1898ad689d1b9f54f0ebf,wrong voltage,"The ad does not state the voltage of the product,"
d5d84b57b1d639889077eb9f2faa700d,I recommend,Product delivered on time.
86cb0bf6e5ad374baf702550f023354d,Very good product,Great quality product and delivered well ahead of schedule.
1f16f96a57ae77f8ae48f6546dd355cc,EXCELLENT,Recommend product fast delivery
e6c6d2dd67da56c2d77b24cb73ff2354,I still haven't received the product,The product has not arrived.
facaaf5d1ea43d6ead5d1288fb8eed21,missing product,"Missing product
I bought 2 curtains and only 1 came
When I fix the problem I change my rating."
c189449ea1f4f229861f542c3fa38714,Terrible,"Angry
Lack of commitment, I bought it on 07/12 and only today I was informed that the product is not available. Plus the card I'll have to pay and then wait for the refund"
ec1abc7a78a663f9d990d1cb77a38eef,All very well,Perfect
3061830f2882307a77ddb371ecb5b837,Good.,Very good.
10112e1bb9c9eb56e228fbacb2061d6c,I highly recommend!,Product delivered two days after purchase. Extremely efficient partner company!
1f4bc862249732545642f5d81119e425,Failed to translate,Excellent
18b12d8b70030d68f881bf7aff7d2a27,Excellent,Very good this store I recommend it to my friends fast and efficient delivery very good indeed
305b07bcd637ae043703fddaf84867ed,I recommend,Product arrived correct and on time.
2f612bdface18978e0f23c572ceab142,purchase,product delivered on date and as expected
cb804e64a838d3de2e7221e655564dd6,Terrible,I was deceived. A product was missing and they delivered it to me as if I had the complete order. I've been shopping at lannister.com for many years and I've never had this kind of problem before
d119e6b4a9e52919e34305103c37c4fd,VERY FAST DELIVERY,"Product as advertised, delivery was made in less than 48 hours."
840257883f9664e315f38949ac0b17aa,Missing amount,I bought two lol dolls and only one came
be17744618881f6fcfaa0aeb91e73a86,excellent,Lannister Stores are trusted.
3d397fcd56549fa0b259da264517f429,excellent,"I loved. Super fast delivery.
Super nominate."
7b93e346a1395a0284672e46955bf6b0,Failed to translate,Fast delivery
48198628b2d43ed394089750acc59c3f,I liked,The products are of good quality and the price I got was excellent.
4963713438980152fd2e22c08232c019,quiet life water fountain,"Thank you, but I think it took a while to arrive, as it took more than 15 days. But I still thank you."
48ac506c375b9c08c02f591f5115aaf2,I loved,I really liked the product and it arrived quickly 💖
dc4aae392fa7c7b206fe4f69daf63279,I still haven't received,"It's still on schedule, but I thought it was too long"
c1bb2af7599a85ef812ab91273cdff8d,highly recommended,I received it before the deadline. Perfect working conditions. I am satisfied.
01026407ec76472ff0d32f0ba7e1c50a,I recommend,"I recommend the product, delivery on time. No issues with driver installation."
75fd2b940189fc1218a11bc1ec706809,HIGHLY RECOMMEND,"PRODUCT DELIVERED CERTAINLY, BEFORE THE DEADLINE,... I LOVED IT !!!"
dd214cc9c026cf838cdfff81d204cddb,very thin carpet,very thin rug...nice but the underside could be thicker.
1520cb4a6e25b7abc2f92eb9bb9209d3,Very good .,"I found some products very similar, but still super indicate. They are of excellent quality"
ffda963529fcb525067c642cf666b175,I highly recommend.,Excellent service.
3952d10de57204b1596070d65119db0d,Patience,Patience
62f6887004c285b5c9fc645bd4374b55,Great,"Very fast delivery, everything perfect."
5c23397e6eec696a00a793d2d3b09f8d,Chair,Excellent service and product quality
3116fd58abf10f2f081cee027f9f0de5,I'm waiting,I'm on my product
a28d6d09b92c3ce34e548529418daec7,highly recommend,It arrived on time. I loved the pieces!
6a2443db32f6fb11e079ca9335920aa8,positive,Very good.
fb91f5809576aea4a682e4ab8375a684,watch not delivered,I bought 2 watches and they only delivered 1. I'm waiting for the store's positioning on this or a refund of the amount on the card.
c5b6ab99359fe0d3b775d7d8908a74e0,Excellent,Delivered super fast and the product is of good quality.
3515cde49d06aba09fb922fa1cdccdb3,I recommend,"Great product, super fast delivery."
ff08e2f4f27860a725f9cc8146a98a4c,I recommend,"For those who are not extremely demanding, I recommend it. The product came with minor scratches but no damage. Everything is OK."
8ab0ea47581f3a31d4352a853bf5982a,half order,I bought 2 pillows only 1 was delivered. I had to contact the company to receive the second item of my order.
d706abd600a9666f190a00ae8eced904,Incredible,highly recommend
e2a5d5699dd1f8f17b893cd11499d205,GOOD WATCH,"ARRIVED BEFORE THE DEADLINE, EASY TO CONFIGURE AND UNDERSTAND ITS FUNCTIONALITIES, GOOD TO USE"
6857009ff1dfc9ebb2675f2e94fec7b5,Lack of commitment,I bought it and the colors came all wrong and you choose so carefully and it came all different I won't buy it anymore because until you try and manage to change it a lot of headache
82ae0519c06d5873ad9598e8d8ea6be5,Perfect Service,"I have nothing to complain about, it was my first purchase at the Lannister online store and it was very, very easy, I followed everything through the APP (which I highly recommend.) Great service."
3f17b7e1fe95c90af88818203f39bc01,great!,"The light is strong, it has a solid and firm base, it has a lot of power and it seems to be very sturdy, easy to install, I recommend it."
933ab72430951fbc055086b04e7fc267,product delivery,I had to pick up my product at a post office extremely far from my home. Would recommend DirectLog distribution agency as delivery is actually done.
bab919772a70c09a968e86ead418cc5e,Great!!!,Seriousness and efficiency!!
4c7dd9ccf2ab022216addbf4cc2276a1,Failed to translate,Very good service provided.
541680ffd8b4241dde7d79d2c81a1bab,5,I recommend it to everyone
7acfea10e5045832e525b1b1b8262063,incorrect delivery,"Good afternoon, I only received 1 pair of x11 gloves, how can I contact you to receive the second pair? Thanks in advance..."
474e932e71f7774ed275e02e84295141,Failed to translate,Good
4df7bb96d7c43309ec07d38c4328df6d,Great,Great seller. Attentive and helpful. Mr. Bruno served me in a kind and efficient manner. I recommend.
